"","X","Lat","Long","loc","unique"
"57955",57955,41.9073,-99.1501,"Burwell , NE",FALSE
"57956",57956,41.2217,-98.6707,"Farwell , NE",FALSE
"57958",57958,41.6034,-98.9527,"Ord , NE",FALSE
"57960",57960,47.9486,-99.5012,"Maddock , ND",FALSE
"57961",57961,46.3644,-98.7457,"Edgeley , ND",FALSE
"57962",57962,47.3053,-98.7124,"Kensal , ND",FALSE
"57964",57964,46.6018,-99.1833,"Gackle , ND",FALSE
"57966",57966,47.9894,-98.8539,"Saint Michael , ND",FALSE
"57968",57968,47.8309,-98.5391,"Tolna , ND",FALSE
"57971",57971,41.3177,-98.6508,"Elba , NE",FALSE
"57976",57976,42.4589,-88.5179,"Alden , IL",FALSE
"57979",57979,42.0189,-83.6658,"Azalia , MI",FALSE
"57981",57981,40.2667,-80.6486,"Brilliant , OH",FALSE
"57982",57982,44.9614,-93.8382,"Watertown , MN",FALSE
"57986",57986,32.5237,-100.2008,"Trent , TX",FALSE
"57987",57987,39.7647,-94.0876,"Kidder , MO",FALSE
"57988",57988,35.9453,-91.8005,"Mount Pleasant , AR",FALSE
"57998",57998,32.0709,-106.6214,"Berino , NM",FALSE
"58004",58004,35.3035,-96.7611,"Earlsboro , OK",FALSE
"58008",58008,35.448,-92.7879,"Jerusalem , AR",FALSE
"58009",58009,35.5991,-92.2632,"Fairfield Bay , AR",FALSE
"58010",58010,35.3802,-90.9846,"Hickory Ridge , AR",FALSE
"58019",58019,39.3156,-94.2938,"Mosby , MO",FALSE
"58020",58020,33.3626,-96.4619,"Westminster , TX",FALSE
"58023",58023,39.087,-94.0732,"Napoleon , MO",FALSE
"58024",58024,41.9243,-90.3932,"Goose Lake , IA",FALSE
"58025",58025,41.7265,-90.4712,"Long Grove , IA",FALSE
"58026",58026,41.3128,-90.5846,"Preemption , IL",FALSE
"58028",58028,41.9081,-90.5954,"Welton , IA",FALSE
"58030",58030,37.7598,-93.301,"Polk , MO",FALSE
"58031",58031,37.4376,-93.3364,"Brighton , MO",FALSE
"58039",58039,44.4414,-72.7154,"Moscow , VT",FALSE
"58041",58041,43.1281,-72.392,"Drewsville , NH",FALSE
"58042",58042,43.4612,-72.3344,"Cornish , NH",FALSE
"58043",58043,44.2007,-69.6029,"Whitefield , ME",FALSE
"58044",58044,44.072,-69.7241,"Dresden , ME",FALSE
"58046",58046,43.7421,-73.0001,"Pittsford , VT",FALSE
"58048",58048,43.4326,-72.6224,"Proctorsville , VT",FALSE
"58052",58052,44.5216,-69.868,"Belgrade Lakes , ME",FALSE
"58054",58054,44.987,-67.7053,"Wesley , ME",FALSE
"58055",58055,44.4479,-69.6059,"East Vassalboro , ME",FALSE
"58056",58056,44.6949,-69.1331,"Dixmont , ME",FALSE
"58058",58058,41.5289,-71.5299,"Slocum , RI",FALSE
"58061",58061,44.2332,-73.0206,"Starksboro , VT",FALSE
"58067",58067,44.8656,-72.2648,"Coventry , VT",FALSE
"58069",58069,43.162,-72.9337,"Bondville , VT",FALSE
"58076",58076,43.8295,-70.6821,"East Baldwin , ME",FALSE
"58078",58078,44.7085,-72.2719,"West Glover , VT",FALSE
"58079",58079,43.7746,-72.9041,"Chittenden , VT",FALSE
"58084",58084,44.5274,-68.2517,"Hancock , ME",FALSE
"58085",58085,44.2352,-69.7466,"Randolph , ME",FALSE
"58089",58089,44.0049,-72.8358,"Granville , VT",FALSE
"58102",58102,45.5833,-73.5167,"Long Point , QC",FALSE
"58103",58103,47.0499,-70.8922,"Beaupré , QC",FALSE
"58106",58106,43.25,-81.1333,"Saint Marys , ON",FALSE
"58107",58107,42.95,-81.8833,"Watford , ON",FALSE
"58110",58110,39.8946,-84.6103,"West Manchester , OH",FALSE
"58113",58113,35.7489,-90.5814,"Bay , AR",FALSE
"58114",58114,35.6059,-90.205,"Dyess , AR",FALSE
"58116",58116,35.7584,-90.3751,"Caraway , AR",FALSE
"58117",58117,35.4528,-90.362,"Tyronza , AR",FALSE
"58121",58121,33.5146,-81.8168,"Warrenville , SC",FALSE
"58127",58127,33.1071,-88.1528,"Aliceville , AL",FALSE
"58135",58135,47.8761,-95.6886,"Trail , MN",FALSE
"58136",58136,47.5282,-96.0009,"Winger , MN",FALSE
"58137",58137,47.653,-95.8877,"Mcintosh , MN",FALSE
"58138",58138,47.7896,-95.6015,"Gully , MN",FALSE
"58140",58140,48.1432,-95.8148,"Goodridge , MN",FALSE
"58141",58141,48.331,-95.496,"Grygla , MN",FALSE
"58143",58143,30.5282,-87.7632,"Silverhill , AL",FALSE
"58151",58151,34.174,-84.5013,"Holly Springs , GA",FALSE
"58152",58152,29.9356,-98.5471,"Bergheim , TX",FALSE
"58155",58155,32.0971,-91.699,"Chase , LA",FALSE
"58156",58156,31.8452,-92.0248,"Olla , LA",FALSE
"58158",58158,31.6482,-91.561,"Ferriday , LA",FALSE
"58159",58159,31.9655,-91.8018,"Fort Necessity , LA",FALSE
"58161",58161,37.5655,-90.998,"Black , MO",FALSE
"58162",58162,37.7908,-91.2133,"Davisville , MO",FALSE
"58163",58163,35.3692,-113.7272,"Hackberry , AZ",FALSE
"58167",58167,42.8383,-78.1769,"Dale , NY",FALSE
"58169",58169,42.9694,-77.2304,"Manchester , NY",FALSE
"58170",58170,42.6708,-89.209,"Footville , WI",FALSE
"58171",58171,37.824,-76.7008,"Sharps , VA",FALSE
"58172",58172,37.3339,-79.4063,"Lowry , VA",FALSE
"58173",58173,42.7547,-77.9138,"Leicester , NY",FALSE
"58175",58175,40.4675,-86.4857,"Cutler , IN",FALSE
"58176",58176,39.7208,-87.9109,"Brocton , IL",FALSE
"58177",58177,38.872,-86.4565,"Tunnelton , IN",FALSE
"58178",58178,38.168,-78.8444,"Crimora , VA",FALSE
"58179",58179,38.3232,-78.2274,"Aroda , VA",FALSE
"58181",58181,35.2504,-84.4472,"Reliance , TN",FALSE
"58182",58182,48.6031,-93.2977,"Ranier , MN",FALSE
"58183",58183,38.7096,-106.2515,"Nathrop , CO",FALSE
"58185",58185,37.8055,-90.8941,"Belgrade , MO",FALSE
"58190",58190,41.6471,-82.8185,"Put In Bay , OH",FALSE
"58193",58193,41.6248,-83.3153,"Curtice , OH",FALSE
"58195",58195,42.6982,-75.0703,"Hartwick , NY",FALSE
"58196",58196,42.5442,-74.2999,"Middleburgh , NY",FALSE
"58197",58197,43.0923,-75.3796,"Clark Mills , NY",FALSE
"58198",58198,42.142,-73.7779,"Livingston , NY",FALSE
"58200",58200,42.4884,-73.8409,"Ravena , NY",FALSE
"58201",58201,44.1994,-87.7215,"Francis Creek , WI",FALSE
"58202",58202,39.1801,-82.4871,"Hamden , OH",FALSE
"58203",58203,39.3698,-82.1341,"The Plains , OH",FALSE
"58206",58206,39.5971,-82.2494,"New Straitsville , OH",FALSE
"58208",58208,39.2505,-81.9238,"Guysville , OH",FALSE
"58210",58210,68.5333,-89.8167,"Kugaaruk , NU",FALSE
"58211",58211,56.5333,-79.2333,"Sanikiluaq , NU",FALSE
"58212",58212,69.4,-81.8,"Igloolik , NU",FALSE
"58213",58213,72.7,-78,"Pond Inlet , NU",FALSE
"58214",58214,64.1333,-83.1667,"Coral Harbour , NU",FALSE
"58215",58215,64.2333,-76.55,"Cape Dorset , NU",FALSE
"58216",58216,66.5167,-86.2333,"Repulse Bay , NU",FALSE
"58217",58217,70.7333,-117.75,"Holman , NT",FALSE
"58218",58218,68.7667,-81.2,"Hall Beach , NU",FALSE
"58221",58221,29.722,-90.6167,"Raceland , LA",FALSE
"58222",58222,35.5467,-88.9886,"Denmark , TN",FALSE
"58229",58229,45.872,-113.7531,"Sula , MT",FALSE
"58230",58230,49.2167,-84.7833,"Hornepayne , ON",FALSE
"58234",58234,53.9667,-97.8333,"Norway House , MB",FALSE
"58235",58235,51.25,-80.6,"Moose Factory , ON",FALSE
"58236",58236,51.2667,-80.65,"Moosonee , ON",FALSE
"58240",58240,43.4082,-84.7729,"Elwell , MI",FALSE
"58241",58241,43.4061,-84.975,"Cedar Lake , MI",FALSE
"58249",58249,36.2621,-98.8837,"Chester , OK",FALSE
"58255",58255,37.2715,-115.2084,"Alamo , NV",FALSE
"58256",58256,35.7252,-98.393,"Greenfield , OK",FALSE
"58259",58259,35.9721,-99.2219,"Camargo , OK",FALSE
"58260",58260,35.9368,-98.7122,"Oakwood , OK",FALSE
"58262",58262,36.6806,-98.002,"Nash , OK",FALSE
"58265",58265,36.2487,-97.693,"Douglas , OK",FALSE
"58270",58270,34.6816,-99.7545,"Gould , OK",FALSE
"58273",58273,36.0108,-98.1123,"Loyal , OK",FALSE
"58274",58274,36.2224,-98.3347,"Isabella , OK",FALSE
"58278",58278,43.4277,-103.7994,"Edgemont , SD",FALSE
"58280",58280,43.7778,-102.4181,"Scenic , SD",FALSE
"58281",58281,43.7294,-103.0951,"Hermosa , SD",FALSE
"58283",58283,43.3069,-97.5016,"Freeman , SD",FALSE
"58284",58284,43.9248,-100.7047,"Murdo , SD",FALSE
"58285",58285,43.571,-101.6721,"Wanblee , SD",FALSE
"58286",58286,43.9522,-99.8464,"Kennebec , SD",FALSE
"58288",58288,43.5976,-97.2583,"Canistota , SD",FALSE
"58289",58289,43.638,-97.0842,"Humboldt , SD",FALSE
"58292",58292,37.6948,-91.8516,"Edgar Springs , MO",FALSE
"58293",58293,38.4216,-91.3058,"Gerald , MO",FALSE
"58295",58295,49.7667,-117.4667,"Slocan , BC",FALSE
"58296",58296,49.35,-120.0833,"Hedley , BC",FALSE
"58301",58301,41.4628,-72.5828,"Higganum , CT",FALSE
"58302",58302,41.9362,-72.085,"Woodstock Valley , CT",FALSE
"58306",58306,29.9024,-96.4806,"New Ulm , TX",FALSE
"58307",58307,30.1264,-96.6997,"Carmine , TX",FALSE
"58311",58311,35.8381,-86.0396,"Woodbury , TN",FALSE
"58312",58312,36.0781,-86.1432,"Watertown , TN",FALSE
"58314",58314,36.2098,-85.9504,"Gordonsville , TN",FALSE
"58316",58316,36.8938,-95.5247,"Lenapah , OK",FALSE
"58318",58318,37.327,-95.7155,"Sycamore , KS",FALSE
"58319",58319,38.0136,-98.3168,"Plevna , KS",FALSE
"58321",58321,38.0092,-95.62,"Neosho Falls , KS",FALSE
"58323",58323,41.5227,-89.2898,"La Moille , IL",FALSE
"58325",58325,40.0311,-89.7867,"Lincoln's New Salem , IL",FALSE
"58329",58329,43.8829,-85.7736,"Idlewild , MI",FALSE
"58330",58330,41.562,-85.0911,"Hudson , IN",FALSE
"58334",58334,38.2586,-75.893,"Nanticoke , MD",FALSE
"58335",58335,38.5823,-75.7606,"Rhodesdale , MD",FALSE
"58336",58336,38.7443,-76.3276,"Sherwood , MD",FALSE
"58340",58340,38.9719,-75.979,"Queen Anne , MD",FALSE
"58342",58342,38.6587,-76.5773,"Sunderland , MD",FALSE
"58344",58344,37.2008,-89.0955,"Olmsted , IL",FALSE
"58346",58346,37.8378,-88.6279,"Galatia , IL",FALSE
"58349",58349,38.0341,-88.0457,"Maunie , IL",FALSE
"58350",58350,38.5288,-87.7319,"Allendale , IL",FALSE
"58353",58353,37.9808,-89.0075,"Buckner , IL",FALSE
"58354",58354,37.9153,-89.1048,"Royalton , IL",FALSE
"58356",58356,34.0213,-80.5659,"Horatio , SC",FALSE
"58359",58359,44.1275,-123.8107,"Swisshome , OR",FALSE
"58363",58363,43.2513,-73.2139,"West Rupert , VT",FALSE
"58365",58365,44.6885,-72.3507,"Craftsbury Common , VT",FALSE
"58367",58367,43.2282,-72.1778,"Lempster , NH",FALSE
"58368",58368,43.3982,-72.9987,"Wallingford , VT",FALSE
"58371",58371,44.4588,-72.2164,"West Danville , VT",FALSE
"58374",58374,42.9462,-78.4848,"Crittenden , NY",FALSE
"58376",58376,43.082,-78.2696,"Oakfield , NY",FALSE
"58377",58377,43.2793,-78.8276,"Wilson , NY",FALSE
"58380",58380,43.31,-72.8119,"Weston , VT",FALSE
"58381",58381,43.0086,-72.6654,"Newfane , VT",FALSE
"58382",58382,41.4667,-83.7058,"Haskins , OH",FALSE
"58383",58383,41.3505,-83.9415,"Mc Clure , OH",FALSE
"58384",58384,41.2251,-84.0361,"Hamler , OH",FALSE
"58385",58385,46.4577,-99.6434,"Napoleon , ND",FALSE
"58386",58386,46.3353,-99.3023,"Lehr , ND",FALSE
"58387",58387,46.4724,-99.927,"Kintyre , ND",FALSE
"58388",58388,45.8823,-99.1697,"Longlake , SD",FALSE
"58389",58389,47.1843,-100.7536,"Wilton , ND",FALSE
"58390",58390,46.8729,-100.1212,"Driscoll , ND",FALSE
"58391",58391,46.8733,-100.3281,"Sterling , ND",FALSE
"58392",58392,46.0731,-100.2226,"Strasburg , ND",FALSE
"58393",58393,29.8283,-95.0467,"Highlands , TX",FALSE
"58394",58394,40.592,-112.1003,"Bingham Canyon , UT",FALSE
"58397",58397,40.2757,-75.4566,"Spring Mount , PA",FALSE
"58407",58407,45.2871,-92.1287,"Clayton , WI",FALSE
"58408",58408,46.3257,-91.2975,"Drummond , WI",FALSE
"58409",58409,45.4071,-92.0246,"Almena , WI",FALSE
"58411",58411,45.695,-91.2983,"Exeland , WI",FALSE
"58413",58413,45.0768,-92.2483,"Glenwood City , WI",FALSE
"58420",58420,44.4073,-91.0442,"Hixton , WI",FALSE
"58421",58421,45.5082,-90.7299,"Hawkins , WI",FALSE
"58423",58423,46.5856,-91.3479,"Iron River , WI",FALSE
"58424",58424,44.5313,-89.3046,"Amherst Junction , WI",FALSE
"58425",58425,46.4283,-90.2252,"Gile , WI",FALSE
"58426",58426,45.2448,-91.9878,"Prairie Farm , WI",FALSE
"58429",58429,45.1036,-91.8745,"Wheeler , WI",FALSE
"58430",58430,45.1873,-92.3598,"Deer Park , WI",FALSE
"58432",58432,44.7502,-92.1597,"Elmwood , WI",FALSE
"58433",58433,44.4483,-90.9446,"Alma Center , WI",FALSE
"58434",58434,46.4251,-91.1231,"Mason , WI",FALSE
"58437",58437,44.565,-96.6842,"Toronto , SD",FALSE
"58440",58440,43.723,-96.8678,"Lyons , SD",FALSE
"58442",58442,44.0369,-97.6104,"Howard , SD",FALSE
"58443",58443,43.2109,-97.5175,"Menno , SD",FALSE
"58444",58444,44.4198,-96.6045,"White , SD",FALSE
"58445",58445,44.0358,-98.6697,"Wessington Springs , SD",FALSE
"58447",58447,43.4027,-98.9812,"Platte , SD",FALSE
"58449",58449,55.9333,-130,"Stewart , BC",FALSE
"58451",58451,45.6663,-119.2372,"Echo , OR",FALSE
"58454",58454,39.1518,-123.542,"Navarro , CA",FALSE
"58458",58458,40.0894,-99.1422,"Naponee , NE",FALSE
"58461",58461,40.5972,-97.7385,"Grafton , NE",FALSE
"58464",58464,37.0449,-80.2169,"Check , VA",FALSE
"58466",58466,38.257,-78.9653,"Mount Sidney , VA",FALSE
"58468",58468,40.4365,-89.8183,"Manito , IL",FALSE
"58469",58469,42.1165,-89.9732,"Mount Carroll , IL",FALSE
"58470",58470,40.5325,-89.3428,"Mackinaw , IL",FALSE
"58473",58473,32.7432,-101.4295,"Gail , TX",FALSE
"58476",58476,35.5339,-108.5998,"Church Rock , NM",FALSE
"58477",58477,52.75,-114.2833,"Bluffton , AB",FALSE
"58478",58478,52.4,-113.1833,"Alix , AB",FALSE
"58482",58482,49.5,-98,"Carman , MB",FALSE
"58486",58486,44.3571,-122.8579,"Crawfordsville , OR",FALSE
"58495",58495,28.7347,-81.8197,"Yalaha , FL",FALSE
"58496",58496,28.5807,-81.8969,"Mascotte , FL",FALSE
"58498",58498,39.8839,-75.4669,"Chester Heights , PA",FALSE
"58503",58503,34.1762,-89.0312,"Algoma , MS",FALSE
"58504",58504,33.9242,-88.9476,"Houston , MS",FALSE
"58505",58505,34.3381,-89.135,"Thaxton , MS",FALSE
"58506",58506,33.8934,-89.1947,"Vardaman , MS",FALSE
"58508",58508,43.9217,-123.9804,"Westlake , OR",FALSE
"58509",58509,44.0233,-123.6266,"Walton , OR",FALSE
"58510",58510,43.7223,-123.212,"Curtin , OR",FALSE
"58511",58511,39.9087,-88.2703,"Pesotum , IL",FALSE
"58513",58513,37.7562,-75.6731,"Greenbush , VA",FALSE
"58514",58514,37.2896,-75.9713,"Cheriton , VA",FALSE
"58515",58515,40.5856,-81.2145,"Dellroy , OH",FALSE
"58520",58520,45.2602,-66.218,"Grand Bay , NB",FALSE
"58523",58523,41.0923,-84.4197,"Melrose , OH",FALSE
"58527",58527,35.763,-80.386,"Linwood , NC",FALSE
"58528",58528,35.702,-85.6044,"Rock Island , TN",FALSE
"58529",58529,35.8303,-85.5482,"Quebeck , TN",FALSE
"58531",58531,33.9971,-82.5095,"Mount Carmel , SC",FALSE
"58532",58532,41.204,-90.3767,"Alpha , IL",FALSE
"58535",58535,36.3312,-84.5942,"Robbins , TN",FALSE
"58536",58536,35.7709,-85.6286,"Campaign , TN",FALSE
"58537",58537,33.1294,-79.8519,"Cordesville , SC",FALSE
"58538",58538,35.3913,-85.9494,"Hillsboro , TN",FALSE
"58539",58539,32.8037,-80.3786,"Adams Run , SC",FALSE
"58541",58541,40.5723,-90.9974,"La Harpe , IL",FALSE
"58542",58542,32.9403,-80.8071,"Ruffin , SC",FALSE
"58543",58543,33.6027,-80.2645,"Davis Station , SC",FALSE
"58544",58544,41.0621,-90.2448,"Oneida , IL",FALSE
"58548",58548,45.0667,-67.0333,"Saint Andrews , NB",FALSE
"58550",58550,37.9063,-86.2116,"Guston , KY",FALSE
"58553",58553,33.6249,-98.0611,"Bellevue , TX",FALSE
"58554",58554,33.518,-98.45,"Windthorst , TX",FALSE
"58556",58556,34.2197,-96.1764,"Caney , OK",FALSE
"58561",58561,45.4783,-123.2074,"Gaston , OR",FALSE
"58562",58562,40.7725,-91.0375,"Carman , IL",FALSE
"58564",58564,32.1706,-97.2947,"Covington , TX",FALSE
"58569",58569,42.9471,-76.1367,"Nedrow , NY",FALSE
"58571",58571,40.4107,-75.3782,"Trumbauersville , PA",FALSE
"58572",58572,46.8251,-92.6897,"Brookston , MN",FALSE
"58580",58580,45.1627,-93.6553,"Hanover , MN",FALSE
"58582",58582,41.8768,-71.8612,"Ballouville , CT",FALSE
"58584",58584,41.9837,-71.9773,"East Woodstock , CT",FALSE
"58585",58585,40.2721,-79.8967,"West Elizabeth , PA",FALSE
"58587",58587,42.4614,-76.0753,"Marathon , NY",FALSE
"58588",58588,42.1373,-72.2046,"Brimfield , MA",FALSE
"58591",58591,42.5684,-76.1258,"Blodgett Mills , NY",FALSE
"58592",58592,42.4227,-73.8359,"Hannacroix , NY",FALSE
"58595",58595,34.7082,-92.2213,"College Station , AR",FALSE
"58596",58596,37.7833,-97.2054,"Greenwich , KS",FALSE
"58598",58598,34.8806,-92.4857,"Roland , AR",FALSE
"58599",58599,35.4827,-91.4916,"Bradford , AR",FALSE
"58600",58600,42.2183,-79.1651,"Gerry , NY",FALSE
"58608",58608,45.1555,-98.422,"Mellette , SD",FALSE
"58614",58614,50.65,-128.0167,"Holberg , BC",FALSE
"58620",58620,39.8224,-76.8436,"Codorus , PA",FALSE
"58621",58621,41.8166,-73.792,"Salt Point , NY",FALSE
"58629",58629,42.6232,-94.1486,"Badger , IA",FALSE
"58631",58631,43.1115,-93.4926,"Ventura , IA",FALSE
"58632",58632,42.9102,-94.266,"Bode , IA",FALSE
"58635",58635,42.8922,-94.3646,"Ottosen , IA",FALSE
"58637",58637,37.3775,-97.2776,"Belle Plaine , KS",FALSE
"58638",58638,37.3604,-96.0921,"Longton , KS",FALSE
"58640",58640,37.6779,-96.7245,"Leon , KS",FALSE
"58641",58641,37.331,-96.435,"Grenola , KS",FALSE
"58642",58642,37.5046,-96.2814,"Howard , KS",FALSE
"58643",58643,37.2989,-96.2992,"Moline , KS",FALSE
"58644",58644,37.4895,-96.8311,"Atlanta , KS",FALSE
"58649",58649,37.2421,-97.6749,"Milan , KS",FALSE
"58650",58650,37.4059,-97.6396,"Conway Springs , KS",FALSE
"58651",58651,37.2558,-97.7173,"Argonia , KS",FALSE
"58654",58654,37.4952,-98.6839,"Sawyer , KS",FALSE
"58655",58655,37.275,-99.1553,"Wilmore , KS",FALSE
"58657",58657,43.5322,-71.8786,"Danbury , NH",FALSE
"58663",58663,44.5994,-95.32,"Belview , MN",FALSE
"58668",58668,37.3849,-82.4845,"Shelbiana , KY",FALSE
"58672",58672,47.0366,-123.272,"Mccleary , WA",FALSE
"58673",58673,58.8243,-157.8622,"Dillingham , AK",FALSE
"58674",58674,38.5763,-94.1477,"Garden City , MO",FALSE
"58675",58675,41.9403,-74.0862,"Hurley , NY",FALSE
"58677",58677,41.8376,-74.0374,"Rifton , NY",FALSE
"58678",58678,41.5984,-75.0924,"Beach Lake , PA",FALSE
"58679",58679,19.1223,-155.5876,"Naalehu , HI",FALSE
"58682",58682,21.9129,-159.624,"Kaumakani , HI",FALSE
"58685",58685,35.0678,-88.4106,"Michie , TN",FALSE
"58686",58686,39.953,-111.9008,"Goshen , UT",FALSE
"58687",58687,39.63,-111.6352,"Fountain Green , UT",FALSE
"58688",58688,39.525,-111.5905,"Moroni , UT",FALSE
"58691",58691,43.8558,-88.9875,"Green Lake , WI",FALSE
"58693",58693,41.6071,-76.2492,"Sugar Run , PA",FALSE
"58695",58695,39.9332,-76.5553,"Windsor , PA",FALSE
"58697",58697,40.4665,-79.0025,"Dilltown , PA",FALSE
"58700",58700,41.3209,-78.6875,"Brandy Camp , PA",FALSE
"58701",58701,34.2582,-118.7107,"Brandeis , CA",FALSE
"58702",58702,40.8265,-74.2797,"Essex Fells , NJ",FALSE
"58704",58704,42.4989,-77.9346,"Dalton , NY",FALSE
"58706",58706,42.8888,-77.5486,"West Bloomfield , NY",FALSE
"58707",58707,42.1709,-77.9641,"Scio , NY",FALSE
"58709",58709,41.5265,-75.7055,"Waverly , PA",FALSE
"58710",58710,38.0473,-77.0672,"Hustle , VA",FALSE
"58711",58711,42.5131,-74.0434,"Westerlo , NY",FALSE
"58713",58713,42.6609,-77.7015,"Scottsburg , NY",FALSE
"58714",58714,42.3475,-74.0229,"Freehold , NY",FALSE
"58715",58715,43.1537,-76.8786,"Rose , NY",FALSE
"58718",58718,46.0619,-95.2919,"Miltona , MN",FALSE
"58719",58719,45.1326,-94.9109,"Kandiyohi , MN",FALSE
"58720",58720,45.1347,-94.674,"Grove City , MN",FALSE
"58722",58722,46.2869,-93.2424,"Mc Grath , MN",FALSE
"58729",58729,37.4375,-89.8385,"Millersville , MO",FALSE
"58730",58730,36.8189,-89.8112,"Essex , MO",FALSE
"58733",58733,37.2328,-89.9138,"Leopold , MO",FALSE
"58735",58735,37.5112,-89.9458,"Sedgewickville , MO",FALSE
"58736",58736,37.0934,-89.8851,"Advance , MO",FALSE
"58737",58737,37.5263,-90.0403,"Patton , MO",FALSE
"58743",58743,42.5368,-88.7298,"Sharon , WI",FALSE
"58751",58751,40.4056,-78.8086,"Mineral Point , PA",FALSE
"58755",58755,38.6193,-91.7889,"Chamois , MO",FALSE
"58756",58756,39.158,-91.3443,"Middletown , MO",FALSE
"58757",58757,38.4997,-93.3258,"Ionia , MO",FALSE
"58758",58758,37.429,-92.5905,"Grovespring , MO",FALSE
"58759",58759,39.0219,-92.6709,"New Franklin , MO",FALSE
"58760",58760,38.3459,-92.3716,"Eugene , MO",FALSE
"58761",58761,38.6503,-92.3967,"Centertown , MO",FALSE
"58762",58762,38.4845,-92.5907,"High Point , MO",FALSE
"58763",58763,38.3996,-92.477,"Olean , MO",FALSE
"58764",58764,38.5472,-92.6849,"Latham , MO",FALSE
"58765",58765,38.368,-92.3132,"Henley , MO",FALSE
"58767",58767,41.0247,-97.6071,"Benedict , NE",FALSE
"58772",58772,46.0013,-68.2222,"Island Falls , ME",FALSE
"58773",58773,46.552,-67.977,"Westfield , ME",FALSE
"58774",58774,46.6095,-68.1755,"Mapleton , ME",FALSE
"58775",58775,45.3548,-67.652,"Waite , ME",FALSE
"58776",58776,44.9867,-67.1114,"Perry , ME",FALSE
"58778",58778,44.8081,-67.0592,"Lubec , ME",FALSE
"58779",58779,46.4435,-108.5188,"Roundup , MT",FALSE
"58780",58780,47.384,-106.8133,"Jordan , MT",FALSE
"58781",58781,45.3906,-105.4997,"Broadus , MT",FALSE
"58783",58783,40.289,-78.9147,"Ferndale , PA",FALSE
"58791",58791,40.7701,-76.0374,"Tuscarora , PA",FALSE
"58794",58794,44.7551,-72.8922,"East Fairfield , VT",FALSE
"58796",58796,32.2883,-87.208,"Orrville , AL",FALSE
"58799",58799,46.5282,-94.1054,"Merrifield , MN",FALSE
"58800",58800,46.0904,-94.5389,"Randall , MN",FALSE
"58801",58801,46.1958,-94.6154,"Cushing , MN",FALSE
"58802",58802,33.2371,-104.3754,"Dexter , NM",FALSE
"58803",58803,33.0613,-104.2686,"Hagerman , NM",FALSE
"58804",58804,32.9829,-104.4005,"Lake Arthur , NM",FALSE
"58805",58805,43.6718,-83.2594,"Gagetown , MI",FALSE
"58807",58807,43.827,-83.1416,"Elkton , MI",FALSE
"58809",58809,43.614,-82.7062,"Palms , MI",FALSE
"58812",58812,40.3887,-78.7186,"Wilmore , PA",FALSE
"58819",58819,34.9416,-91.0988,"Wheatley , AR",FALSE
"58826",58826,30.641,-92.4282,"Mamou , LA",FALSE
"58827",58827,36.7955,-92.7762,"Mc Clurg , MO",FALSE
"58828",58828,37.5042,-92.0849,"Roby , MO",FALSE
"58832",58832,37.526,-92.1685,"Plato , MO",FALSE
"58834",58834,39.6591,-91.7208,"Monroe City , MO",FALSE
"58837",58837,36.6838,-92.6588,"Thornfield , MO",FALSE
"58838",58838,43.7174,-89.0547,"Markesan , WI",FALSE
"58839",58839,46.316,-91.4579,"Solon Springs , WI",FALSE
"58842",58842,44.0771,-91.4514,"Trempealeau , WI",FALSE
"58843",58843,45.1849,-91.8723,"Ridgeland , WI",FALSE
"58844",58844,44.0758,-88.5251,"Winnebago , WI",FALSE
"58845",58845,43.6922,-89.1233,"Kingston , WI",FALSE
"58847",58847,30.9637,-85.1958,"Malone , FL",FALSE
"58848",58848,37.6308,-91.9563,"Beulah , MO",FALSE
"58849",58849,39.6347,-94.3225,"Turney , MO",FALSE
"58852",58852,35.3666,-93.3621,"Knoxville , AR",FALSE
"58853",58853,35.686,-94.3902,"Natural Dam , AR",FALSE
"58854",58854,35.5325,-93.1093,"Dover , AR",FALSE
"58857",58857,45.2036,-88.5364,"Mountain , WI",FALSE
"58859",58859,43.667,-89.2064,"Dalton , WI",FALSE
"58861",58861,45.3291,-90.7429,"Jump River , WI",FALSE
"58865",58865,47.4179,-122.631,"Burley , WA",FALSE
"58866",58866,44.8812,-124.0343,"Gleneden Beach , OR",FALSE
"58867",58867,39.9267,-91.5225,"Taylor , MO",FALSE
"58869",58869,46.4756,-123.0875,"Curtis , WA",FALSE
"58870",58870,46.5757,-123.2989,"Pe Ell , WA",FALSE
